year,season,evaluation,method,vegetation_formation,station_id,species,density_ind_ha
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 03,77.204
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 04,48.416
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 05,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 06,56.84
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 07,24.297
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 08,63.391
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 01,41.664
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 02,23.328
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 03,42.789
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 04,30.931
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 05,32.629
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 06,29.004
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 07,49.737
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 08,36.71
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 01,12.152
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 02,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 03,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 04,27.405
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 05,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 06,56.889
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 07,11.996
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 08,92.736
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 01,23.159
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 02,26.423
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 03,25.36
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 04,0
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 05,64.421
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 06,57.88
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 07,30.943
2017,Wet season,2017,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 08,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 01,57.669
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 02,106.353
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 03,76.249
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 04,88.798
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 05,59.435
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 06,30.794
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 07,55.953
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 08,128.709
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 01,15.027
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 02,36.425
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 03,30.974
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 04,68.434
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 05,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 06,92.013
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 07,71.171
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 08,30.276
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 01,75.867
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 02,23.009
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 03,56.205
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 04,34.095
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 05,48.126
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 06,117.524
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 07,79.809
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 08,96.932
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 01,25.276
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 02,100.563
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 03,118.202
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 04,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 05,15.326
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 06,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 07,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 08,38.627
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 01,36.484
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 02,69.869
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 03,45.599
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 04,108.804
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 05,77.084
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 06,72.126
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 07,23.012
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 08,11.096
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 01,38.982
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 02,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 03,55.027
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 04,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 05,119.526
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 06,375.257
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 07,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 08,80.907
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 01,29.248
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 02,65.025
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 03,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 04,18.049
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 05,30.159
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 06,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 07,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 08,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 01,22.619
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 02,53.002
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 03,26.994
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 04,83.6
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 05,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 06,34.463
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 07,20.976
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 08,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 01,34.376
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 02,24.323
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 03,55.892
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 04,95.592
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 05,189.989
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 06,33.997
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 07,43.532
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-03,Protected species 08,54.472
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 01,27.275
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 02,26.944
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 03,47.341
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 04,23.842
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 05,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 06,14.623
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 07,17.794
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 08,59.801
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 01,28.252
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 02,113.27
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 03,17.473
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 04,31.022
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 05,139.505
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 06,127.659
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 07,194.957
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 08,34.568
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 01,29.422
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 02,38.442
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 03,95.157
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 04,0
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 05,22.01
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 06,34.096
2017,Dry season,2017.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 07,93.614
